Orthogroup	GCA_003332265.1	GCA_000310125.2
OG0004370	BFLDHLJO_01302	lcl|AMXB01000033.1_prot_ENO77178.1_3229
OG0004372	BFLDHLJO_03859, BFLDHLJO_03176	lcl|AMXB01000037.1_prot_ENO76681.1_3420
OG0004374	BFLDHLJO_03196	lcl|AMXB01000069.1_prot_ENO74818.1_4132, lcl|AMXB01000057.1_prot_ENO75268.1_3988
OG0005573	BFLDHLJO_02676	lcl|AMXB01000003.1_prot_ENO82854.1_496
OG0005574	BFLDHLJO_01324	lcl|AMXB01000003.1_prot_ENO82867.1_509
OG0005576	BFLDHLJO_03466	lcl|AMXB01000004.1_prot_ENO82563.1_522
OG0005600	BFLDHLJO_00270	lcl|AMXB01000013.1_prot_ENO81258.1_1796
OG0005601	BFLDHLJO_00271	lcl|AMXB01000013.1_prot_ENO81259.1_1797
OG0005602	BFLDHLJO_00272	lcl|AMXB01000013.1_prot_ENO81260.1_1798
OG0005603	BFLDHLJO_00273	lcl|AMXB01000013.1_prot_ENO81261.1_1799
OG0005619	BFLDHLJO_00827	lcl|AMXB01000019.1_prot_ENO80607.1_2325
OG0005633	BFLDHLJO_01156	lcl|AMXB01000025.1_prot_ENO78738.1_2763
OG0005649	BFLDHLJO_00294	lcl|AMXB01000041.1_prot_ENO76243.1_3581
OG0005652	BFLDHLJO_01051	lcl|AMXB01000041.1_prot_ENO76266.1_3604
OG0005655	BFLDHLJO_00530	lcl|AMXB01000055.1_prot_ENO75381.1_3969
OG0005661	BFLDHLJO_03640	lcl|AMXB01000080.1_prot_ENO74566.1_4228
