Orthogroup	2506520024	2687453699	2767802316	2767802455	644736333	GCA_000310125.2	GCA_003332265.1	Reactor4-bin.4	spades-bin.32
OG0004421	2506669838					lcl|AMXB01000012.1_prot_ENO81351.1_1654			
OG0004422	2506669864							CEKMHFBL_02134	
OG0004423	2506669894, 2506671227								
OG0004424	2506669932					lcl|AMXB01000021.1_prot_ENO80073.1_2519			
OG0004425	2506669944					lcl|AMXB01000021.1_prot_ENO80062.1_2508			
OG0004426	2506669945					lcl|AMXB01000002.1_prot_ENO82931.1_191			
OG0004427	2506669965, 2506670235								
OG0004428	2506669970					lcl|AMXB01000020.1_prot_ENO80498.1_2380			
OG0004429	2506670012			NHBDKAOG_00748					
OG0004430	2506670056			NHBDKAOG_03996					
OG0004431	2506670096								BBLLADNB_01946
OG0004432	2506670149							CEKMHFBL_03488	
OG0004433	2506670154, 2506672763								
OG0004434	2506670216					lcl|AMXB01000002.1_prot_ENO83080.1_340			
OG0004435	2506670226					lcl|AMXB01000033.1_prot_ENO77212.1_3263			
OG0004436	2506670229					lcl|AMXB01000020.1_prot_ENO80500.1_2382			
OG0004437	2506670240					lcl|AMXB01000021.1_prot_ENO80070.1_2516			
OG0004438	2506670242					lcl|AMXB01000016.1_prot_ENO80864.1_2057			
OG0004439	2506670259					lcl|AMXB01000011.1_prot_ENO81469.1_1525			
OG0004440	2506670262					lcl|AMXB01000011.1_prot_ENO81465.1_1521			
OG0004441	2506670303					lcl|AMXB01000017.1_prot_ENO80766.1_2163			
OG0004442	2506670305					lcl|AMXB01000004.1_prot_ENO82686.1_645			
OG0004443	2506670306					lcl|AMXB01000004.1_prot_ENO82687.1_646			
OG0004444	2506670321					lcl|AMXB01000009.1_prot_ENO81783.1_1274			
OG0004445	2506670334					lcl|AMXB01000006.1_prot_ENO82343.1_947			
OG0004446	2506670356, 2506672726								
OG0004447	2506670361					lcl|AMXB01000008.1_prot_ENO81900.1_1128			
OG0004448	2506670364					lcl|AMXB01000033.1_prot_ENO77202.1_3253			
OG0004449	2506670451					lcl|AMXB01000019.1_prot_ENO80657.1_2375			
OG0004450	2506670452					lcl|AMXB01000019.1_prot_ENO80656.1_2374			
OG0004451	2506670507					lcl|AMXB01000044.1_prot_ENO76076.1_3679			
OG0004452	2506670536			NHBDKAOG_01929					
OG0004453	2506670606							CEKMHFBL_00816	
OG0004454	2506670619					lcl|AMXB01000035.1_prot_ENO76932.1_3342			
OG0004455	2506670623						BFLDHLJO_00816		
OG0004456	2506670630							CEKMHFBL_00841	
OG0004457	2506670660					lcl|AMXB01000002.1_prot_ENO83102.1_362			
OG0004458	2506670706						BFLDHLJO_03564		
OG0004459	2506670723					lcl|AMXB01000005.1_prot_ENO82464.1_759			
OG0004460	2506670729					lcl|AMXB01000008.1_prot_ENO81918.1_1146			
OG0004461	2506670731					lcl|AMXB01000057.1_prot_ENO75270.1_3990			
OG0004462	2506670807, 2506671429								
OG0004463	2506670866					lcl|AMXB01000021.1_prot_ENO80058.1_2504			
OG0004464	2506670868					lcl|AMXB01000006.1_prot_ENO82325.1_929			
OG0004465	2506670872, 2506672718								
OG0004466	2506670909					lcl|AMXB01000005.1_prot_ENO82405.1_700			
OG0004467	2506670947, 2506672318								
OG0004468	2506670961					lcl|AMXB01000048.1_prot_ENO75741.1_3791			
OG0004469	2506670974					lcl|AMXB01000065.1_prot_ENO74955.1_4092			
OG0004470	2506670987						BFLDHLJO_04026		
OG0004471	2506670990, 2506671592								
OG0004472	2506671010			NHBDKAOG_03960					
OG0004473	2506671071					lcl|AMXB01000041.1_prot_ENO76262.1_3600			
OG0004474	2506671076			NHBDKAOG_02443					
OG0004475	2506671077					lcl|AMXB01000016.1_prot_ENO80952.1_2145			
OG0004476	2506671115, 2506671578								
OG0004477	2506671127					lcl|AMXB01000061.1_prot_ENO75113.1_4041			
OG0004478	2506671214					lcl|AMXB01000014.1_prot_ENO81163.1_1927			
OG0004479	2506671312					lcl|AMXB01000005.1_prot_ENO82516.1_811			
OG0004480	2506671381			NHBDKAOG_00027					
OG0004481	2506671392			NHBDKAOG_00918					
OG0004482	2506671397					lcl|AMXB01000011.1_prot_ENO81442.1_1498			
OG0004483	2506671459					lcl|AMXB01000014.1_prot_ENO81124.1_1888			
OG0004484	2506671471				MCBBHCNB_04737				
OG0004485	2506671472				MCBBHCNB_04736				
OG0004486	2506671473				MCBBHCNB_04735				
OG0004487	2506671510					lcl|AMXB01000001.1_prot_ENO83153.1_26			
OG0004488	2506671514, 2506671515								
OG0004489	2506671518					lcl|AMXB01000001.1_prot_ENO83150.1_23			
OG0004490	2506671519					lcl|AMXB01000001.1_prot_ENO83149.1_22			
OG0004491	2506671531					lcl|AMXB01000002.1_prot_ENO83059.1_319			
OG0004492	2506671537							CEKMHFBL_00812	
OG0004493	2506671542			NHBDKAOG_01538					
OG0004494	2506671557			NHBDKAOG_04671					
OG0004495	2506671570, 2506672616								
OG0004496	2506671586							CEKMHFBL_01841	
OG0004497	2506671591			NHBDKAOG_01029					
OG0004498	2506671593				MCBBHCNB_00011				
OG0004499	2506671618					lcl|AMXB01000018.1_prot_ENO80676.1_2234			
OG0004500	2506671628					lcl|AMXB01000043.1_prot_ENO76114.1_3656			
OG0004501	2506671635					lcl|AMXB01000043.1_prot_ENO76120.1_3662			
OG0004502	2506671636					lcl|AMXB01000043.1_prot_ENO76119.1_3661			
OG0004503	2506671638					lcl|AMXB01000043.1_prot_ENO76117.1_3659			
OG0004504	2506671668					lcl|AMXB01000002.1_prot_ENO82914.1_174			
OG0004505	2506671669					lcl|AMXB01000003.1_prot_ENO82851.1_493			
OG0004506	2506671692					lcl|AMXB01000001.1_prot_ENO83231.1_104			
OG0004507	2506671758					lcl|AMXB01000027.1_prot_ENO78266.1_2902			
OG0004508	2506671794					lcl|AMXB01000029.1_prot_ENO77765.1_3022			
OG0004509	2506671815						BFLDHLJO_01358		
OG0004510	2506671839							CEKMHFBL_03176	
OG0004511	2506671856					lcl|AMXB01000026.1_prot_ENO78478.1_2821			
OG0004512	2506671917					lcl|AMXB01000013.1_prot_ENO81207.1_1745			
OG0004513	2506671958					lcl|AMXB01000021.1_prot_ENO80017.1_2463			
OG0004514	2506671973					lcl|AMXB01000043.1_prot_ENO76127.1_3669			
OG0004515	2506672022					lcl|AMXB01000014.1_prot_ENO81102.1_1866			
OG0004516	2506672024					lcl|AMXB01000019.1_prot_ENO80620.1_2338			
OG0004517	2506672077					lcl|AMXB01000005.1_prot_ENO82460.1_755			
OG0004518	2506672093			NHBDKAOG_04034					
OG0004519	2506672098							CEKMHFBL_00937	
OG0004520	2506672115					lcl|AMXB01000002.1_prot_ENO83103.1_363			
OG0004521	2506672116					lcl|AMXB01000069.1_prot_ENO74820.1_4134			
OG0004522	2506672120					lcl|AMXB01000027.1_prot_ENO78265.1_2901			
OG0004523	2506672121					lcl|AMXB01000027.1_prot_ENO78264.1_2900			
OG0004524	2506672124					lcl|AMXB01000034.1_prot_ENO77075.1_3310			
OG0004525	2506672126					lcl|AMXB01000069.1_prot_ENO74821.1_4135			
OG0004526	2506672134					lcl|AMXB01000002.1_prot_ENO83097.1_357			
OG0004527	2506672149			NHBDKAOG_00464					
OG0004528	2506672161					lcl|AMXB01000005.1_prot_ENO82467.1_762			
OG0004529	2506672205			NHBDKAOG_02323					
OG0004530	2506672209			NHBDKAOG_02318					
OG0004531	2506672210			NHBDKAOG_02317					
OG0004532	2506672211			NHBDKAOG_02316					
OG0004533	2506672212			NHBDKAOG_02315					
OG0004534	2506672213			NHBDKAOG_02319					
OG0004535	2506672214			NHBDKAOG_04391					
OG0004536	2506672215			NHBDKAOG_04392					
OG0004537	2506672216			NHBDKAOG_04393					
OG0004538	2506672217			NHBDKAOG_04394					
OG0004539	2506672218			NHBDKAOG_04395					
OG0004540	2506672220			NHBDKAOG_04397					
OG0004541	2506672221	PEBOPBNB_03637							
OG0004542	2506672277, 2506672489								
OG0004543	2506672287					lcl|AMXB01000034.1_prot_ENO77059.1_3294			
OG0004544	2506672295					lcl|AMXB01000003.1_prot_ENO82860.1_502			
OG0004545	2506672298					lcl|AMXB01000003.1_prot_ENO82859.1_501			
OG0004546	2506672310								BBLLADNB_02171
OG0004547	2506672322					lcl|AMXB01000013.1_prot_ENO81208.1_1746			
OG0004548	2506672329	PEBOPBNB_02732							
OG0004549	2506672330					lcl|AMXB01000020.1_prot_ENO80535.1_2417			
OG0004550	2506672344							CEKMHFBL_00809	
OG0004551	2506672412, 2506672416								
OG0004552	2506672428					lcl|AMXB01000006.1_prot_ENO82342.1_946			
OG0004553	2506672429					lcl|AMXB01000001.1_prot_ENO83294.1_167			
OG0004554	2506672439					lcl|AMXB01000029.1_prot_ENO77776.1_3033			
OG0004555	2506672448					lcl|AMXB01000027.1_prot_ENO78275.1_2911			
OG0004556	2506672507					lcl|AMXB01000005.1_prot_ENO82415.1_710			
OG0004557	2506672513					lcl|AMXB01000034.1_prot_ENO77072.1_3307			
OG0004558	2506672519						BFLDHLJO_01972		
OG0004559	2506672568						BFLDHLJO_01724		
OG0004560	2506672601						BFLDHLJO_00463		
OG0004561	2506672621					lcl|AMXB01000020.1_prot_ENO80520.1_2402			
OG0004562	2506672627					lcl|AMXB01000025.1_prot_ENO78715.1_2740			
OG0004563	2506672630					lcl|AMXB01000002.1_prot_ENO83047.1_307			
OG0004564	2506672637					lcl|AMXB01000067.1_prot_ENO74871.1_4115			
OG0004565	2506672659					lcl|AMXB01000001.1_prot_ENO83250.1_123			
OG0004566	2506672662					lcl|AMXB01000001.1_prot_ENO83247.1_120			
OG0004567	2506672663					lcl|AMXB01000001.1_prot_ENO83246.1_119			
OG0004568	2506672665					lcl|AMXB01000001.1_prot_ENO83244.1_117			
OG0004569	2506672666					lcl|AMXB01000001.1_prot_ENO83243.1_116			
OG0004570	2506672671					lcl|AMXB01000002.1_prot_ENO83020.1_280			
OG0004571	2506672697					lcl|AMXB01000002.1_prot_ENO83009.1_269			
OG0004572	2506672708					lcl|AMXB01000028.1_prot_ENO78028.1_2976			
OG0004573	2506672723					lcl|AMXB01000004.1_prot_ENO82692.1_651			
OG0004574		PEBOPBNB_00006		NHBDKAOG_04848					
OG0004575		PEBOPBNB_00022							BBLLADNB_00744
OG0004576		PEBOPBNB_00064, PEBOPBNB_03006							
OG0004577		PEBOPBNB_00081							BBLLADNB_03306
OG0004578		PEBOPBNB_00138							BBLLADNB_02705
OG0004579		PEBOPBNB_00148							BBLLADNB_03626
OG0004580		PEBOPBNB_00152							BBLLADNB_03500
OG0004581		PEBOPBNB_00198							BBLLADNB_02487
OG0004582		PEBOPBNB_00215							BBLLADNB_03365
OG0004583		PEBOPBNB_00223							BBLLADNB_03029
OG0004584		PEBOPBNB_00225							BBLLADNB_03027
OG0004585		PEBOPBNB_00233							BBLLADNB_01731
OG0004586		PEBOPBNB_00239							BBLLADNB_01737
OG0004587		PEBOPBNB_00292							BBLLADNB_02046
OG0004588		PEBOPBNB_00370							BBLLADNB_02805
OG0004589		PEBOPBNB_00394							BBLLADNB_03286
OG0004590		PEBOPBNB_00400							BBLLADNB_03291
OG0004591		PEBOPBNB_00402							BBLLADNB_03214
OG0004592		PEBOPBNB_00408							BBLLADNB_03219
OG0004593		PEBOPBNB_00411							BBLLADNB_03767
OG0004594		PEBOPBNB_00480					BFLDHLJO_03782		
OG0004595		PEBOPBNB_00491							BBLLADNB_02850
OG0004596		PEBOPBNB_00492							BBLLADNB_02849
OG0004597		PEBOPBNB_00493							BBLLADNB_02848
OG0004598		PEBOPBNB_00494							BBLLADNB_02847
OG0004599		PEBOPBNB_00495							BBLLADNB_02846
OG0004600		PEBOPBNB_00503							BBLLADNB_03062
OG0004601		PEBOPBNB_00541							BBLLADNB_03180
OG0004602		PEBOPBNB_00542							BBLLADNB_03179
OG0004603		PEBOPBNB_00543							BBLLADNB_03178
OG0004604		PEBOPBNB_00556							BBLLADNB_02530
OG0004605		PEBOPBNB_00570, PEBOPBNB_03600							
OG0004606		PEBOPBNB_00578							BBLLADNB_01064
OG0004607		PEBOPBNB_00583							BBLLADNB_01054
OG0004608		PEBOPBNB_00585							BBLLADNB_01052
OG0004609		PEBOPBNB_00611		NHBDKAOG_02165					
OG0004610		PEBOPBNB_00710							BBLLADNB_01143
OG0004611		PEBOPBNB_00713							BBLLADNB_01146
OG0004612		PEBOPBNB_00730		NHBDKAOG_00563					
OG0004613		PEBOPBNB_00794							BBLLADNB_03603
OG0004614		PEBOPBNB_00796							BBLLADNB_03132
OG0004615		PEBOPBNB_00803							BBLLADNB_02668
OG0004616		PEBOPBNB_00804							BBLLADNB_02667
OG0004617		PEBOPBNB_00805							BBLLADNB_02666
OG0004618		PEBOPBNB_00806							BBLLADNB_02665
OG0004619		PEBOPBNB_00889							BBLLADNB_00197
OG0004620		PEBOPBNB_00890							BBLLADNB_00196
OG0004621		PEBOPBNB_00894							BBLLADNB_00192
OG0004622		PEBOPBNB_00907							BBLLADNB_01514
OG0004623		PEBOPBNB_00916							BBLLADNB_01523
OG0004624		PEBOPBNB_00919							BBLLADNB_03778
OG0004625		PEBOPBNB_00920							BBLLADNB_03777
OG0004626		PEBOPBNB_00923							BBLLADNB_03234
OG0004627		PEBOPBNB_00942							BBLLADNB_00773
OG0004628		PEBOPBNB_00945							BBLLADNB_00776
OG0004629		PEBOPBNB_00948							BBLLADNB_00779
OG0004630		PEBOPBNB_00952							BBLLADNB_00783
OG0004631		PEBOPBNB_00953							BBLLADNB_00784
OG0004632		PEBOPBNB_00967							BBLLADNB_00799
OG0004633		PEBOPBNB_01050	GNJGOIBN_00323						
OG0004634		PEBOPBNB_01078							BBLLADNB_01692
OG0004635		PEBOPBNB_01098							BBLLADNB_01712
OG0004636		PEBOPBNB_01115							BBLLADNB_01828
OG0004637		PEBOPBNB_01119							BBLLADNB_01824
OG0004638		PEBOPBNB_01194							BBLLADNB_00548
OG0004639		PEBOPBNB_01197							BBLLADNB_00545
OG0004640		PEBOPBNB_01198							BBLLADNB_00544
OG0004641		PEBOPBNB_01242							BBLLADNB_02225
OG0004642		PEBOPBNB_01243							BBLLADNB_02226
OG0004643		PEBOPBNB_01244							BBLLADNB_02227
OG0004644		PEBOPBNB_01246							BBLLADNB_02229
OG0004645		PEBOPBNB_01247							BBLLADNB_02230
OG0004646		PEBOPBNB_01276							BBLLADNB_00379
OG0004647		PEBOPBNB_01278							BBLLADNB_00377
OG0004648		PEBOPBNB_01321							BBLLADNB_02772
OG0004649		PEBOPBNB_01322							BBLLADNB_02771
OG0004650		PEBOPBNB_01337							BBLLADNB_01366
OG0004651		PEBOPBNB_01342							BBLLADNB_00762
OG0004652		PEBOPBNB_01343							BBLLADNB_00761
OG0004653		PEBOPBNB_01358							BBLLADNB_03786
OG0004654		PEBOPBNB_01441							BBLLADNB_00569
OG0004655		PEBOPBNB_01487							BBLLADNB_02313
OG0004656		PEBOPBNB_01501					BFLDHLJO_02160		
OG0004657		PEBOPBNB_01545							BBLLADNB_03742
OG0004658		PEBOPBNB_01599							BBLLADNB_01957
OG0004659		PEBOPBNB_01624							BBLLADNB_02236
OG0004660		PEBOPBNB_01666							BBLLADNB_03672
OG0004661		PEBOPBNB_01683							BBLLADNB_00012
OG0004662		PEBOPBNB_01684							BBLLADNB_00013
OG0004663		PEBOPBNB_01767							BBLLADNB_00835
OG0004664		PEBOPBNB_01822					BFLDHLJO_02355		
OG0004665		PEBOPBNB_01860							BBLLADNB_02662
OG0004666		PEBOPBNB_01873							BBLLADNB_01133
OG0004667		PEBOPBNB_01874							BBLLADNB_01132
OG0004668		PEBOPBNB_01890						CEKMHFBL_03367	
OG0004669		PEBOPBNB_01893							BBLLADNB_03005
OG0004670		PEBOPBNB_01895							BBLLADNB_03007
OG0004671		PEBOPBNB_01933							BBLLADNB_01808
OG0004672		PEBOPBNB_01934							BBLLADNB_01809
OG0004673		PEBOPBNB_01938							BBLLADNB_01813
OG0004674		PEBOPBNB_01947							BBLLADNB_01627
OG0004675		PEBOPBNB_02057							BBLLADNB_00129
OG0004676		PEBOPBNB_02059							BBLLADNB_00131
OG0004677		PEBOPBNB_02077							BBLLADNB_01726
OG0004678		PEBOPBNB_02079							BBLLADNB_01728
OG0004679		PEBOPBNB_02090							BBLLADNB_01867
OG0004680		PEBOPBNB_02094							BBLLADNB_01863
OG0004681		PEBOPBNB_02136							BBLLADNB_01841
OG0004682		PEBOPBNB_02190							BBLLADNB_00977
OG0004683		PEBOPBNB_02193							BBLLADNB_00974
OG0004684		PEBOPBNB_02194							BBLLADNB_00973
OG0004685		PEBOPBNB_02228							BBLLADNB_01170
OG0004686		PEBOPBNB_02244							BBLLADNB_00559
OG0004687		PEBOPBNB_02246							BBLLADNB_00557
OG0004688		PEBOPBNB_02247							BBLLADNB_00556
OG0004689		PEBOPBNB_02249							BBLLADNB_00554
OG0004690		PEBOPBNB_02259							BBLLADNB_00293
OG0004691		PEBOPBNB_02357							BBLLADNB_01385
OG0004692		PEBOPBNB_02387							BBLLADNB_03068
OG0004693		PEBOPBNB_02392							BBLLADNB_01498
OG0004694		PEBOPBNB_02406							BBLLADNB_02311
OG0004695		PEBOPBNB_02408							BBLLADNB_02309
OG0004696		PEBOPBNB_02413							BBLLADNB_02304
OG0004697		PEBOPBNB_02438						CEKMHFBL_00261	
OG0004698		PEBOPBNB_02445							BBLLADNB_00464
OG0004699		PEBOPBNB_02446							BBLLADNB_00463
OG0004700		PEBOPBNB_02447							BBLLADNB_00462
OG0004701		PEBOPBNB_02451							BBLLADNB_01541
OG0004702		PEBOPBNB_02454							BBLLADNB_01538
OG0004703		PEBOPBNB_02467					BFLDHLJO_01131		
OG0004704		PEBOPBNB_02479							BBLLADNB_02036
OG0004705		PEBOPBNB_02492							BBLLADNB_02426
OG0004706		PEBOPBNB_02532							BBLLADNB_00339
OG0004707		PEBOPBNB_02533							BBLLADNB_00338
OG0004708		PEBOPBNB_02547							BBLLADNB_02354
OG0004709		PEBOPBNB_02567					BFLDHLJO_04044		
OG0004710		PEBOPBNB_02592							BBLLADNB_01342
OG0004711		PEBOPBNB_02596							BBLLADNB_01346
OG0004712		PEBOPBNB_02602					BFLDHLJO_01626		
OG0004713		PEBOPBNB_02617							BBLLADNB_03635
OG0004714		PEBOPBNB_02666							BBLLADNB_01680
OG0004715		PEBOPBNB_02667							BBLLADNB_01679
OG0004716		PEBOPBNB_02711							BBLLADNB_03538
OG0004717		PEBOPBNB_02730							BBLLADNB_01580
OG0004718		PEBOPBNB_02731							BBLLADNB_01579
OG0004719		PEBOPBNB_02735							BBLLADNB_02338
OG0004720		PEBOPBNB_02739							BBLLADNB_02334
OG0004721		PEBOPBNB_02741							BBLLADNB_02332
OG0004722		PEBOPBNB_02742							BBLLADNB_02331
OG0004723		PEBOPBNB_02746							BBLLADNB_02327
OG0004724		PEBOPBNB_02757				lcl|AMXB01000028.1_prot_ENO78014.1_2962			
OG0004725		PEBOPBNB_02762					BFLDHLJO_03455		
OG0004726		PEBOPBNB_02774					BFLDHLJO_02638		
OG0004727		PEBOPBNB_02781					BFLDHLJO_02628		
OG0004728		PEBOPBNB_02799							BBLLADNB_02071
OG0004729		PEBOPBNB_02859							BBLLADNB_01030
OG0004730		PEBOPBNB_02881							BBLLADNB_02997
OG0004731		PEBOPBNB_02916							BBLLADNB_03493
OG0004732		PEBOPBNB_02961					BFLDHLJO_02533		
OG0004733		PEBOPBNB_02968							BBLLADNB_02893
OG0004734		PEBOPBNB_02970							BBLLADNB_02891
OG0004735		PEBOPBNB_02971							BBLLADNB_02890
OG0004736		PEBOPBNB_02972							BBLLADNB_02889
OG0004737		PEBOPBNB_03000					BFLDHLJO_01286		
OG0004738		PEBOPBNB_03001		NHBDKAOG_04334					
OG0004739		PEBOPBNB_03025							BBLLADNB_02687
OG0004740		PEBOPBNB_03028							BBLLADNB_03362
OG0004741		PEBOPBNB_03031							BBLLADNB_03359
OG0004742		PEBOPBNB_03047							BBLLADNB_01480
OG0004743		PEBOPBNB_03071							BBLLADNB_03354
OG0004744		PEBOPBNB_03074							BBLLADNB_03617
OG0004745		PEBOPBNB_03075							BBLLADNB_03616
OG0004746		PEBOPBNB_03076							BBLLADNB_03615
OG0004747		PEBOPBNB_03082					BFLDHLJO_04183		
OG0004748		PEBOPBNB_03092							BBLLADNB_03313
OG0004749		PEBOPBNB_03093							BBLLADNB_03312
OG0004750		PEBOPBNB_03107							BBLLADNB_03043
OG0004751		PEBOPBNB_03114							BBLLADNB_02567
OG0004752		PEBOPBNB_03115							BBLLADNB_02568
OG0004753		PEBOPBNB_03118							BBLLADNB_02571
OG0004754		PEBOPBNB_03121		NHBDKAOG_04535					
OG0004755		PEBOPBNB_03122		NHBDKAOG_04534					
OG0004756		PEBOPBNB_03125		NHBDKAOG_04531					
OG0004757		PEBOPBNB_03127		NHBDKAOG_04529					
OG0004758		PEBOPBNB_03128, PEBOPBNB_03130							
OG0004759		PEBOPBNB_03136							BBLLADNB_02297
OG0004760		PEBOPBNB_03137							BBLLADNB_02296
OG0004761		PEBOPBNB_03138							BBLLADNB_02295
OG0004762		PEBOPBNB_03141							BBLLADNB_03817
OG0004763		PEBOPBNB_03142							BBLLADNB_02291
OG0004764		PEBOPBNB_03143							BBLLADNB_02290
OG0004765		PEBOPBNB_03158							BBLLADNB_00991
OG0004766		PEBOPBNB_03159							BBLLADNB_00990
OG0004767		PEBOPBNB_03160							BBLLADNB_00989
OG0004768		PEBOPBNB_03161							BBLLADNB_00988
OG0004769		PEBOPBNB_03162							BBLLADNB_00987
OG0004770		PEBOPBNB_03166					BFLDHLJO_01709		
OG0004771		PEBOPBNB_03196							BBLLADNB_02592
OG0004772		PEBOPBNB_03198						CEKMHFBL_03023	
OG0004773		PEBOPBNB_03213					BFLDHLJO_03915		
OG0004774		PEBOPBNB_03224					BFLDHLJO_03184		
OG0004775		PEBOPBNB_03227					BFLDHLJO_04055		
OG0004776		PEBOPBNB_03231					BFLDHLJO_04060		
OG0004777		PEBOPBNB_03238							BBLLADNB_00700
OG0004778		PEBOPBNB_03239							BBLLADNB_00701
OG0004779		PEBOPBNB_03240							BBLLADNB_00702
OG0004780		PEBOPBNB_03241							BBLLADNB_00703
OG0004781		PEBOPBNB_03242							BBLLADNB_00704
OG0004782		PEBOPBNB_03267							BBLLADNB_02212
OG0004783		PEBOPBNB_03268							BBLLADNB_02211
OG0004784		PEBOPBNB_03269							BBLLADNB_02210
OG0004785		PEBOPBNB_03298							BBLLADNB_00814
OG0004786		PEBOPBNB_03302				lcl|AMXB01000006.1_prot_ENO82230.1_834			
OG0004787		PEBOPBNB_03347							BBLLADNB_00447
OG0004788		PEBOPBNB_03353							BBLLADNB_00441
OG0004789		PEBOPBNB_03378							BBLLADNB_00892
OG0004790		PEBOPBNB_03384							BBLLADNB_00898
OG0004791		PEBOPBNB_03385							BBLLADNB_00899
OG0004792		PEBOPBNB_03386							BBLLADNB_00900
OG0004793		PEBOPBNB_03389							BBLLADNB_00903
OG0004794		PEBOPBNB_03390							BBLLADNB_00904
OG0004795		PEBOPBNB_03393							BBLLADNB_00907
OG0004796		PEBOPBNB_03394							BBLLADNB_00908
OG0004797		PEBOPBNB_03395							BBLLADNB_00909
OG0004798		PEBOPBNB_03396							BBLLADNB_00910
OG0004799		PEBOPBNB_03397							BBLLADNB_00911
OG0004800		PEBOPBNB_03398							BBLLADNB_00912
OG0004801		PEBOPBNB_03399							BBLLADNB_00913
OG0004802		PEBOPBNB_03404				lcl|AMXB01000016.1_prot_ENO80924.1_2117			
OG0004803		PEBOPBNB_03407							BBLLADNB_00916
OG0004804		PEBOPBNB_03482							BBLLADNB_02122
OG0004805		PEBOPBNB_03484							BBLLADNB_02120
OG0004806		PEBOPBNB_03485							BBLLADNB_02119
OG0004807		PEBOPBNB_03486							BBLLADNB_02118
OG0004808		PEBOPBNB_03488							BBLLADNB_02116
OG0004809		PEBOPBNB_03490							BBLLADNB_02114
OG0004810		PEBOPBNB_03491							BBLLADNB_02113
OG0004811		PEBOPBNB_03495							BBLLADNB_02110
OG0004812		PEBOPBNB_03503							BBLLADNB_01651
OG0004813		PEBOPBNB_03522						CEKMHFBL_00900	
OG0004814		PEBOPBNB_03548							BBLLADNB_00213
OG0004815		PEBOPBNB_03550							BBLLADNB_00215
OG0004816		PEBOPBNB_03590							BBLLADNB_03232
OG0004817		PEBOPBNB_03615			MCBBHCNB_00005				
OG0004818		PEBOPBNB_03628							BBLLADNB_02175
OG0004819		PEBOPBNB_03629							BBLLADNB_02174
OG0004820		PEBOPBNB_03631							BBLLADNB_02173
OG0004821		PEBOPBNB_03639					BFLDHLJO_01389		
OG0004822		PEBOPBNB_03640							BBLLADNB_02542
OG0004823		PEBOPBNB_03706							BBLLADNB_02726
OG0004824		PEBOPBNB_03736			MCBBHCNB_00025				
OG0004825		PEBOPBNB_03737			MCBBHCNB_00024				
OG0004826		PEBOPBNB_03748		NHBDKAOG_04713					
OG0004827		PEBOPBNB_03749			MCBBHCNB_00131				
OG0004828		PEBOPBNB_03750			MCBBHCNB_00132				
OG0004829		PEBOPBNB_03751			MCBBHCNB_00133				
OG0004830		PEBOPBNB_03759				lcl|AMXB01000019.1_prot_ENO80600.1_2318			
OG0004831		PEBOPBNB_03761							BBLLADNB_03019
OG0004832		PEBOPBNB_03765			MCBBHCNB_00154				
OG0004833		PEBOPBNB_03789				lcl|AMXB01000003.1_prot_ENO82830.1_472			
OG0004834		PEBOPBNB_03791			MCBBHCNB_00161				
OG0004835		PEBOPBNB_03792			MCBBHCNB_00160				
OG0004836			GNJGOIBN_00012		MCBBHCNB_04749				
OG0004837			GNJGOIBN_00036		MCBBHCNB_00264				
OG0004838			GNJGOIBN_00045		MCBBHCNB_00273				
OG0004839			GNJGOIBN_00054		MCBBHCNB_00282				
OG0004840			GNJGOIBN_00055		MCBBHCNB_00283				
OG0004841			GNJGOIBN_00093		MCBBHCNB_00322				
OG0004842			GNJGOIBN_00094		MCBBHCNB_00323				
OG0004843			GNJGOIBN_00095		MCBBHCNB_00324				
OG0004844			GNJGOIBN_00096		MCBBHCNB_00325				
OG0004845			GNJGOIBN_00099		MCBBHCNB_00327				
OG0004846			GNJGOIBN_00102		MCBBHCNB_00349				
OG0004847			GNJGOIBN_00105		MCBBHCNB_00365				
OG0004848			GNJGOIBN_00110		MCBBHCNB_00370				
OG0004849			GNJGOIBN_00113		MCBBHCNB_00373				
OG0004850			GNJGOIBN_00117		MCBBHCNB_00377				
OG0004851			GNJGOIBN_00118		MCBBHCNB_00378				
OG0004852			GNJGOIBN_00131		MCBBHCNB_00390				
OG0004853			GNJGOIBN_00132		MCBBHCNB_00391				
OG0004854			GNJGOIBN_00133		MCBBHCNB_00392				
OG0004855			GNJGOIBN_00134		MCBBHCNB_00393				
OG0004856			GNJGOIBN_00135		MCBBHCNB_00394				
OG0004857			GNJGOIBN_00136		MCBBHCNB_00395				
OG0004858			GNJGOIBN_00137		MCBBHCNB_00396				
OG0004859			GNJGOIBN_00139		MCBBHCNB_00398				
OG0004860			GNJGOIBN_00142		MCBBHCNB_00401				
OG0004861			GNJGOIBN_00170		MCBBHCNB_00434				
OG0004862			GNJGOIBN_00179		MCBBHCNB_00445				
OG0004863			GNJGOIBN_00180		MCBBHCNB_00446				
OG0004864			GNJGOIBN_00187		MCBBHCNB_00453				
OG0004865			GNJGOIBN_00190		MCBBHCNB_00456				
OG0004866			GNJGOIBN_00195		MCBBHCNB_00477				
OG0004867			GNJGOIBN_00214		MCBBHCNB_00483				
OG0004868			GNJGOIBN_00223		MCBBHCNB_00492				
OG0004869			GNJGOIBN_00224		MCBBHCNB_00494				
OG0004870			GNJGOIBN_00225		MCBBHCNB_00495				
OG0004871			GNJGOIBN_00226		MCBBHCNB_00496				
