Orthogroup	2506520024	2687453699	2767802316	2767802455	644736333	GCA_000310125.2	GCA_003332265.1	Reactor4-bin.4	spades-bin.32	Total
OG0003742	1	0	0	2	0	0	0	0	0	3
OG0003743	1	0	1	0	1	0	0	0	0	3
OG0003744	1	0	1	0	1	0	0	0	0	3
OG0003745	1	0	0	0	0	1	1	0	0	3
OG0003746	1	0	1	0	1	0	0	0	0	3
OG0003747	1	0	0	1	0	1	0	0	0	3
OG0003748	1	0	0	1	0	0	0	1	0	3
OG0003749	2	0	0	0	0	1	0	0	0	3
OG0003750	1	0	0	1	0	0	1	0	0	3
OG0003751	1	0	0	1	0	0	1	0	0	3
OG0003752	1	0	0	1	0	0	1	0	0	3
OG0003753	1	0	0	1	0	0	1	0	0	3
OG0003754	1	0	0	1	0	0	1	0	0	3
OG0003755	1	0	0	1	0	0	1	0	0	3
OG0003756	1	0	0	0	0	0	1	1	0	3
OG0003757	1	0	0	0	0	0	1	1	0	3
OG0003758	2	0	0	0	0	1	0	0	0	3
OG0003759	2	0	0	0	0	1	0	0	0	3
OG0003760	1	0	1	0	1	0	0	0	0	3
OG0003761	1	0	1	0	1	0	0	0	0	3
OG0003762	1	0	1	0	1	0	0	0	0	3
OG0003763	1	0	1	0	1	0	0	0	0	3
OG0003764	1	0	0	0	0	2	0	0	0	3
OG0003765	1	0	0	2	0	0	0	0	0	3
OG0003766	1	0	0	1	0	0	1	0	0	3
OG0003767	1	0	0	1	0	0	1	0	0	3
OG0003768	1	0	0	0	0	2	0	0	0	3
OG0003769	1	0	1	0	1	0	0	0	0	3
OG0003770	1	0	0	0	0	1	0	1	0	3
OG0003771	1	0	1	0	1	0	0	0	0	3
OG0003772	1	0	0	0	0	1	0	1	0	3
OG0003773	1	0	0	0	0	0	0	2	0	3
OG0003774	1	0	0	0	0	0	2	0	0	3
OG0003775	1	0	0	0	0	0	2	0	0	3
OG0003776	2	0	0	0	0	1	0	0	0	3
OG0003777	1	1	0	0	0	0	0	0	1	3
OG0003778	1	0	0	0	0	1	1	0	0	3
OG0003779	2	0	0	0	0	1	0	0	0	3
OG0003780	1	0	0	1	0	1	0	0	0	3
OG0003781	1	0	1	0	1	0	0	0	0	3
OG0003782	1	0	1	0	1	0	0	0	0	3
OG0003783	1	0	1	0	1	0	0	0	0	3
OG0003784	1	0	0	1	0	1	0	0	0	3
OG0003785	1	0	1	0	1	0	0	0	0	3
OG0003786	1	0	0	0	0	0	1	0	1	3
OG0003787	1	0	0	0	0	1	0	1	0	3
OG0003788	1	0	0	1	0	1	0	0	0	3
OG0003789	3	0	0	0	0	0	0	0	0	3
OG0003790	1	0	0	1	0	1	0	0	0	3
OG0003791	1	1	0	0	0	0	0	0	1	3
OG0003792	1	0	1	0	1	0	0	0	0	3
OG0003793	1	0	1	0	1	0	0	0	0	3
OG0003794	1	1	0	0	0	0	0	0	1	3
OG0003795	1	0	1	0	1	0	0	0	0	3
OG0003796	1	0	0	1	0	0	0	1	0	3
OG0003797	1	0	0	1	0	0	1	0	0	3
OG0003798	1	0	0	0	0	0	2	0	0	3
OG0003799	1	0	0	0	0	0	2	0	0	3
OG0003800	1	0	0	0	0	0	2	0	0	3
OG0003801	1	0	0	0	0	2	0	0	0	3
OG0003802	0	1	0	1	0	0	0	0	1	3
OG0003803	0	1	0	1	0	0	0	0	1	3
OG0003804	0	1	0	0	0	0	0	1	1	3
OG0003805	0	1	0	0	0	0	1	0	1	3
OG0003806	0	1	0	0	0	0	1	0	1	3
OG0003807	0	1	0	0	0	0	0	1	1	3
OG0003808	0	1	0	0	0	0	1	0	1	3
OG0003809	0	1	0	0	0	0	1	0	1	3
OG0003810	0	1	0	0	0	0	1	0	1	3
OG0003811	0	1	0	0	0	0	1	0	1	3
OG0003812	0	1	0	1	0	0	0	0	1	3
OG0003813	0	1	0	0	0	0	1	0	1	3
OG0003814	0	2	0	1	0	0	0	0	0	3
OG0003815	0	1	0	0	0	0	1	0	1	3
OG0003816	0	1	0	0	0	1	0	0	1	3
OG0003817	0	1	0	0	0	0	1	0	1	3
OG0003818	0	1	0	0	0	0	1	0	1	3
OG0003819	0	1	0	0	0	0	1	0	1	3
OG0003820	0	1	0	0	0	0	1	0	1	3
OG0003821	0	1	0	0	0	0	1	0	1	3
OG0003822	0	1	0	0	0	0	1	0	1	3
OG0003823	0	1	0	0	0	0	1	1	0	3
OG0003824	0	1	0	1	0	0	0	1	0	3
OG0003825	0	2	0	0	0	0	0	1	0	3
OG0003826	0	1	0	0	0	0	1	0	1	3
OG0003827	0	1	0	0	0	0	1	0	1	3
OG0003828	0	1	0	0	0	0	0	1	1	3
OG0003829	0	1	0	0	0	0	1	0	1	3
OG0003830	0	1	0	0	0	0	1	0	1	3
OG0003831	0	1	0	0	0	1	0	0	1	3
OG0003832	0	1	0	1	0	0	0	0	1	3
OG0003833	0	1	0	1	0	0	0	0	1	3
OG0003834	0	1	0	1	0	0	0	0	1	3
OG0003835	0	1	0	1	0	0	0	0	1	3
OG0003836	0	1	0	1	0	0	1	0	0	3
OG0003837	0	1	0	0	0	0	1	0	1	3
OG0003838	0	1	0	0	0	0	1	0	1	3
OG0003839	0	1	0	0	0	0	1	0	1	3
OG0003840	0	1	0	0	0	0	1	0	1	3
OG0003841	0	1	0	0	0	0	1	0	1	3
OG0003842	0	1	0	1	0	0	1	0	0	3
OG0003843	0	1	0	0	0	0	1	0	1	3
OG0003844	0	1	0	0	0	0	1	0	1	3
OG0003845	0	1	0	0	0	0	0	1	1	3
OG0003846	0	1	0	1	0	0	0	1	0	3
OG0003847	0	1	0	0	0	0	1	0	1	3
OG0003848	0	1	0	0	0	0	1	0	1	3
OG0003849	0	1	0	0	0	1	0	0	1	3
OG0003850	0	1	0	0	0	1	0	0	1	3
OG0003851	0	1	0	0	0	1	0	0	1	3
OG0003852	0	1	0	0	0	0	1	0	1	3
OG0003853	0	1	0	0	0	0	1	0	1	3
OG0003854	0	1	0	0	0	0	1	0	1	3
OG0003855	0	1	0	0	0	0	1	0	1	3
OG0003856	0	1	0	0	0	0	1	0	1	3
OG0003857	0	1	0	0	0	0	1	0	1	3
OG0003858	0	1	0	0	0	0	0	1	1	3
OG0003859	0	1	0	0	0	0	1	0	1	3
OG0003860	0	1	0	0	0	0	1	0	1	3
OG0003861	0	1	0	0	0	0	1	0	1	3
OG0003862	0	1	0	1	0	0	0	1	0	3
OG0003863	0	1	0	0	0	0	1	0	1	3
OG0003864	0	1	0	0	0	0	1	0	1	3
OG0003865	0	1	0	0	0	0	1	0	1	3
OG0003866	0	1	0	0	0	0	1	0	1	3
OG0003867	0	1	0	0	0	0	1	0	1	3
OG0003868	0	1	0	0	0	0	1	0	1	3
OG0003869	0	1	0	0	0	0	1	0	1	3
OG0003870	0	1	0	0	0	0	1	0	1	3
OG0003871	0	1	0	0	0	0	1	0	1	3
OG0003872	0	1	0	0	0	0	1	0	1	3
OG0003873	0	1	0	0	0	0	1	0	1	3
OG0003874	0	1	0	0	0	0	1	0	1	3
OG0003875	0	1	0	0	0	0	1	0	1	3
OG0003876	0	1	0	0	0	0	0	1	1	3
OG0003877	0	1	0	0	0	0	1	0	1	3
OG0003878	0	1	0	0	0	0	1	0	1	3
OG0003879	0	1	0	0	0	0	1	0	1	3
OG0003880	0	1	0	0	0	0	0	1	1	3
OG0003881	0	1	0	0	0	0	0	1	1	3
OG0003882	0	1	0	0	0	0	0	1	1	3
OG0003883	0	1	0	0	0	0	1	0	1	3
OG0003884	0	1	0	0	0	0	1	0	1	3
OG0003885	0	1	0	0	0	0	1	0	1	3
OG0003886	0	1	0	0	0	0	1	0	1	3
OG0003887	0	1	0	0	0	1	0	0	1	3
OG0003888	0	1	0	1	0	0	0	1	0	3
OG0003889	0	1	0	0	0	0	1	0	1	3
OG0003890	0	1	0	0	0	0	1	0	1	3
OG0003891	0	1	0	0	0	0	1	0	1	3
OG0003892	0	1	0	0	0	0	0	1	1	3
OG0003893	0	1	0	0	0	1	0	0	1	3
OG0003894	0	1	0	0	0	1	0	0	1	3
OG0003895	0	1	0	0	0	0	1	0	1	3
OG0003896	0	1	0	0	0	0	1	0	1	3
OG0003897	0	1	0	0	0	0	1	0	1	3
OG0003898	0	1	0	0	0	0	1	0	1	3
OG0003899	0	1	0	0	0	0	1	0	1	3
OG0003900	0	1	0	1	0	0	1	0	0	3
OG0003901	0	1	0	0	0	0	1	0	1	3
OG0003902	0	1	0	0	0	0	1	0	1	3
OG0003903	0	1	0	1	0	0	0	0	1	3
OG0003904	0	1	0	1	0	0	0	0	1	3
OG0003905	0	1	0	1	0	0	0	0	1	3
OG0003906	0	1	0	1	0	0	0	0	1	3
OG0003907	0	1	0	1	0	0	0	0	1	3
OG0003908	0	1	0	1	0	0	0	0	1	3
OG0003909	0	1	0	1	0	0	0	0	1	3
OG0003910	0	1	0	1	0	0	0	0	1	3
OG0003911	0	1	0	1	0	0	0	0	1	3
OG0003912	0	1	0	0	0	0	1	0	1	3
OG0003913	0	1	0	0	0	0	0	1	1	3
OG0003914	0	1	0	0	0	0	1	0	1	3
OG0003915	0	1	0	0	0	0	1	0	1	3
OG0003916	0	2	0	0	0	0	0	0	1	3
OG0003917	0	1	0	0	0	0	1	0	1	3
OG0003918	0	1	0	0	0	0	1	0	1	3
OG0003919	0	1	0	0	0	0	1	0	1	3
OG0003920	0	1	0	0	0	0	1	0	1	3
OG0003921	0	1	0	0	0	0	1	0	1	3
OG0003922	0	1	0	0	0	0	1	0	1	3
OG0003923	0	1	0	1	0	0	0	1	0	3
OG0003924	0	1	0	0	0	1	1	0	0	3
OG0003925	0	1	0	0	0	0	0	1	1	3
OG0003926	0	1	0	0	0	0	1	0	1	3
OG0003927	0	1	0	0	0	0	1	0	1	3
OG0003928	0	1	0	0	0	0	1	0	1	3
OG0003929	0	1	0	0	0	0	1	0	1	3
OG0003930	0	1	0	0	0	0	1	0	1	3
OG0003931	0	1	0	0	0	1	1	0	0	3
OG0003932	0	1	0	0	0	1	1	0	0	3
OG0003933	0	1	0	0	0	0	1	0	1	3
OG0003934	0	1	0	0	0	0	1	0	1	3
OG0003935	0	1	0	0	0	0	1	0	1	3
OG0003936	0	1	0	0	0	0	0	1	1	3
OG0003937	0	1	0	0	0	0	1	0	1	3
OG0003938	0	1	0	1	0	0	0	0	1	3
OG0003939	0	2	0	0	0	0	1	0	0	3
OG0003940	0	2	0	0	0	0	1	0	0	3
OG0003941	0	2	0	0	0	0	1	0	0	3
OG0003942	0	1	0	0	0	1	1	0	0	3
OG0003943	0	1	0	1	0	0	0	0	1	3
OG0003944	0	1	0	1	0	0	0	0	1	3
OG0003945	0	1	0	0	0	0	1	0	1	3
OG0003946	0	1	0	0	0	0	1	0	1	3
OG0003947	0	1	0	0	0	0	1	0	1	3
OG0003948	0	1	0	0	0	0	0	1	1	3
OG0003949	0	1	0	0	0	0	1	1	0	3
OG0003950	0	1	0	1	0	0	0	1	0	3
OG0003951	0	1	0	1	0	0	1	0	0	3
OG0003952	0	1	0	0	0	0	0	1	1	3
OG0003953	0	1	0	0	0	0	1	0	1	3
OG0003954	0	1	0	0	0	0	1	0	1	3
OG0003955	0	1	0	0	0	0	1	0	1	3
OG0003956	0	1	0	0	0	1	0	0	1	3
OG0003957	0	1	0	0	0	1	0	0	1	3
OG0003958	0	1	1	0	1	0	0	0	0	3
OG0003959	0	1	0	0	0	0	1	0	1	3
OG0003960	0	1	0	0	0	0	1	0	1	3
OG0003961	0	1	0	0	0	0	1	1	0	3
OG0003962	0	1	0	0	0	0	1	0	1	3
OG0003963	0	1	0	0	0	0	1	0	1	3
OG0003964	0	1	0	0	0	0	1	0	1	3
OG0003965	0	2	0	0	0	0	0	0	1	3
OG0003966	0	1	0	0	0	0	1	0	1	3
OG0003967	0	1	0	0	0	0	1	0	1	3
OG0003968	0	1	0	0	0	0	1	0	1	3
OG0003969	0	1	0	0	0	0	1	0	1	3
OG0003970	0	1	0	0	0	1	0	0	1	3
OG0003971	0	1	0	0	0	0	0	0	2	3
OG0003972	0	1	0	0	0	1	0	0	1	3
OG0003973	0	1	0	0	0	1	0	0	1	3
OG0003974	0	1	0	0	0	0	1	0	1	3
OG0003975	0	1	0	0	0	0	1	1	0	3
OG0003976	0	1	0	0	0	0	1	1	0	3
OG0003977	0	1	0	0	0	0	1	1	0	3
OG0003978	0	1	0	0	0	0	1	1	0	3
OG0003979	0	1	0	0	0	0	1	1	0	3
OG0003980	0	1	0	0	0	0	1	1	0	3
OG0003981	0	1	0	0	0	0	0	1	1	3
OG0003982	0	1	0	0	0	0	0	1	1	3
OG0003983	0	1	0	0	0	0	1	0	1	3
OG0003984	0	2	0	0	0	0	0	0	1	3
OG0003985	0	1	0	0	2	0	0	0	0	3
OG0003986	0	1	0	0	0	0	1	0	1	3
OG0003987	0	1	0	0	0	1	0	0	1	3
OG0003988	0	1	0	0	0	1	0	0	1	3
OG0003989	0	1	0	0	1	1	0	0	0	3
OG0003990	0	1	0	1	1	0	0	0	0	3
OG0003991	0	1	0	0	1	1	0	0	0	3
OG0003992	0	1	0	1	0	1	0	0	0	3
OG0003993	0	1	0	0	1	1	0	0	0	3
OG0003994	0	0	1	1	1	0	0	0	0	3
OG0003995	0	0	1	1	1	0	0	0	0	3
OG0003996	0	0	1	1	1	0	0	0	0	3
OG0003997	0	0	1	1	1	0	0	0	0	3
OG0003998	0	0	1	1	1	0	0	0	0	3
OG0003999	0	0	1	1	1	0	0	0	0	3
OG0004000	0	0	2	0	1	0	0	0	0	3
OG0004001	0	0	3	0	0	0	0	0	0	3
OG0004002	0	0	1	1	1	0	0	0	0	3
OG0004003	0	0	1	0	1	0	0	1	0	3
OG0004004	0	0	1	0	1	0	1	0	0	3
OG0004005	0	0	1	1	1	0	0	0	0	3
OG0004006	0	0	1	1	1	0	0	0	0	3
OG0004007	0	0	1	1	1	0	0	0	0	3
OG0004008	0	0	1	0	1	0	0	1	0	3
OG0004009	0	0	1	0	1	0	0	1	0	3
OG0004010	0	0	1	1	1	0	0	0	0	3
OG0004011	0	0	1	1	1	0	0	0	0	3
OG0004012	0	0	1	0	1	0	0	1	0	3
OG0004013	0	0	1	0	1	0	0	1	0	3
OG0004014	0	0	1	1	1	0	0	0	0	3
OG0004015	0	0	1	1	1	0	0	0	0	3
OG0004016	0	0	1	1	1	0	0	0	0	3
OG0004017	0	0	1	1	1	0	0	0	0	3
OG0004018	0	0	1	1	1	0	0	0	0	3
OG0004019	0	0	1	0	1	1	0	0	0	3
OG0004020	0	0	1	0	1	0	0	1	0	3
OG0004021	0	0	1	0	1	1	0	0	0	3
OG0004022	0	0	1	0	1	1	0	0	0	3
OG0004023	0	0	1	0	1	0	1	0	0	3
OG0004024	0	0	1	0	1	0	1	0	0	3
OG0004025	0	0	1	0	1	0	1	0	0	3
OG0004026	0	0	1	0	1	1	0	0	0	3
OG0004027	0	0	1	0	1	0	0	1	0	3
OG0004028	0	0	1	1	1	0	0	0	0	3
OG0004029	0	0	1	0	1	0	0	1	0	3
OG0004030	0	0	1	0	1	0	0	1	0	3
OG0004031	0	0	1	0	1	0	0	1	0	3
OG0004032	0	0	1	0	1	1	0	0	0	3
OG0004033	0	0	1	0	1	0	0	1	0	3
OG0004034	0	0	1	0	1	0	0	1	0	3
OG0004035	0	0	1	0	0	0	2	0	0	3
OG0004036	0	0	1	0	1	0	1	0	0	3
OG0004037	0	0	1	1	1	0	0	0	0	3
OG0004038	0	0	1	1	1	0	0	0	0	3
OG0004039	0	0	1	1	1	0	0	0	0	3
OG0004040	0	0	1	1	1	0	0	0	0	3
OG0004041	0	0	1	1	1	0	0	0	0	3
OG0004042	0	0	1	0	1	0	0	1	0	3
OG0004043	0	0	1	0	1	0	0	1	0	3
OG0004044	0	0	1	1	1	0	0	0	0	3
OG0004045	0	0	1	0	1	1	0	0	0	3
OG0004046	0	0	1	1	1	0	0	0	0	3
OG0004047	0	0	1	1	1	0	0	0	0	3
OG0004048	0	0	1	0	1	1	0	0	0	3
OG0004049	0	0	1	0	1	0	0	1	0	3
OG0004050	0	0	1	1	1	0	0	0	0	3
OG0004051	0	0	1	0	1	0	0	1	0	3
OG0004052	0	0	1	1	1	0	0	0	0	3
OG0004053	0	0	1	0	1	0	0	1	0	3
OG0004054	0	0	1	0	1	0	0	1	0	3
OG0004055	0	0	1	1	1	0	0	0	0	3
OG0004056	0	0	1	1	1	0	0	0	0	3
OG0004057	0	0	1	0	1	0	0	1	0	3
OG0004058	0	0	1	0	1	0	0	1	0	3
OG0004059	0	0	1	0	1	0	1	0	0	3
OG0004060	0	0	1	1	1	0	0	0	0	3
OG0004061	0	0	1	0	1	0	0	1	0	3
OG0004062	0	0	1	0	1	0	0	1	0	3
OG0004063	0	0	1	0	1	0	0	0	1	3
OG0004064	0	0	1	1	1	0	0	0	0	3
OG0004065	0	0	1	1	1	0	0	0	0	3
OG0004066	0	0	1	1	1	0	0	0	0	3
OG0004067	0	0	1	1	1	0	0	0	0	3
OG0004068	0	0	1	1	1	0	0	0	0	3
OG0004069	0	0	1	1	1	0	0	0	0	3
OG0004070	0	0	1	1	1	0	0	0	0	3
OG0004071	0	0	1	0	1	0	1	0	0	3
OG0004072	0	0	1	0	1	1	0	0	0	3
OG0004073	0	0	1	0	1	1	0	0	0	3
OG0004074	0	0	1	0	1	1	0	0	0	3
OG0004075	0	0	1	0	1	0	0	1	0	3
OG0004076	0	0	1	0	1	0	0	1	0	3
OG0004077	0	0	1	1	1	0	0	0	0	3
OG0004078	0	0	1	1	1	0	0	0	0	3
OG0004079	0	0	1	0	1	0	0	1	0	3
OG0004080	0	0	1	0	1	0	0	1	0	3
OG0004081	0	0	1	0	1	0	0	1	0	3
OG0004082	0	0	2	0	1	0	0	0	0	3
OG0004083	0	0	1	0	1	0	0	0	1	3
OG0004084	0	0	1	1	1	0	0	0	0	3
OG0004085	0	0	1	0	1	0	0	1	0	3
OG0004086	0	0	1	1	1	0	0	0	0	3
OG0004087	0	0	1	0	1	0	0	1	0	3
OG0004088	0	0	1	1	1	0	0	0	0	3
OG0004089	0	0	1	0	1	1	0	0	0	3
OG0004090	0	0	1	0	1	0	0	1	0	3
OG0004091	0	0	1	0	1	0	0	1	0	3
OG0004092	0	0	1	0	1	0	0	1	0	3
OG0004093	0	0	1	0	1	1	0	0	0	3
OG0004094	0	0	1	0	1	0	1	0	0	3
OG0004095	0	0	1	0	1	0	1	0	0	3
OG0004096	0	0	1	1	1	0	0	0	0	3
OG0004097	0	0	1	1	1	0	0	0	0	3
OG0004098	0	0	1	1	1	0	0	0	0	3
OG0004099	0	0	2	0	1	0	0	0	0	3
OG0004100	0	0	1	0	1	1	0	0	0	3
OG0004101	0	0	1	1	1	0	0	0	0	3
OG0004102	0	0	1	1	1	0	0	0	0	3
OG0004103	0	0	1	1	1	0	0	0	0	3
OG0004104	0	0	1	0	1	0	1	0	0	3
OG0004105	0	0	1	1	1	0	0	0	0	3
OG0004106	0	0	1	1	1	0	0	0	0	3
OG0004107	0	0	1	1	1	0	0	0	0	3
OG0004108	0	0	1	1	1	0	0	0	0	3
OG0004109	0	0	1	0	1	0	1	0	0	3
OG0004110	0	0	1	0	1	1	0	0	0	3
OG0004111	0	0	1	0	1	1	0	0	0	3
OG0004112	0	0	1	0	1	0	0	1	0	3
OG0004113	0	0	1	0	1	0	0	1	0	3
OG0004114	0	0	1	0	1	0	1	0	0	3
OG0004115	0	0	1	0	1	0	0	1	0	3
OG0004116	0	0	1	1	1	0	0	0	0	3
OG0004117	0	0	1	0	1	0	0	1	0	3
OG0004118	0	0	1	0	1	1	0	0	0	3
OG0004119	0	0	1	0	1	0	0	1	0	3
OG0004120	0	0	1	0	1	0	0	1	0	3
OG0004121	0	0	1	0	1	0	0	1	0	3
OG0004122	0	0	1	0	1	0	0	1	0	3
OG0004123	0	0	1	0	1	0	0	1	0	3
OG0004124	0	0	1	0	1	0	0	1	0	3
OG0004125	0	0	1	0	1	0	0	1	0	3
OG0004126	0	0	1	1	1	0	0	0	0	3
OG0004127	0	0	1	1	1	0	0	0	0	3
OG0004128	0	0	1	0	1	1	0	0	0	3
OG0004129	0	0	1	0	1	1	0	0	0	3
OG0004130	0	0	1	1	1	0	0	0	0	3
OG0004131	0	0	1	1	1	0	0	0	0	3
OG0004132	0	0	1	1	1	0	0	0	0	3
OG0004133	0	0	1	1	1	0	0	0	0	3
OG0004134	0	0	1	1	1	0	0	0	0	3
OG0004135	0	0	1	1	0	0	0	1	0	3
OG0004136	0	0	1	0	1	1	0	0	0	3
OG0004137	0	0	1	0	1	1	0	0	0	3
OG0004138	0	0	1	0	1	1	0	0	0	3
OG0004139	0	0	1	1	1	0	0	0	0	3
OG0004140	0	0	1	0	1	0	0	1	0	3
OG0004141	0	0	1	0	0	0	1	0	1	3
OG0004142	0	0	1	0	1	0	0	1	0	3
OG0004143	0	0	2	0	1	0	0	0	0	3
OG0004144	0	0	1	1	1	0	0	0	0	3
OG0004145	0	0	1	0	1	0	0	1	0	3
OG0004146	0	0	1	0	1	0	0	1	0	3
OG0004147	0	0	1	0	1	0	0	1	0	3
OG0004148	0	0	1	0	1	0	1	0	0	3
OG0004149	0	0	1	0	1	0	0	1	0	3
OG0004150	0	0	1	0	1	0	0	1	0	3
OG0004151	0	0	1	1	1	0	0	0	0	3
OG0004152	0	0	1	0	1	0	0	1	0	3
OG0004153	0	0	1	0	1	0	0	1	0	3
OG0004154	0	0	1	0	1	0	0	1	0	3
OG0004155	0	0	1	0	1	0	0	1	0	3
OG0004156	0	0	2	0	0	0	0	0	1	3
OG0004157	0	0	1	0	1	0	0	1	0	3
OG0004158	0	0	1	0	1	0	0	1	0	3
OG0004159	0	0	1	1	1	0	0	0	0	3
OG0004160	0	0	1	1	1	0	0	0	0	3
OG0004161	0	0	1	1	1	0	0	0	0	3
OG0004162	0	0	1	1	1	0	0	0	0	3
OG0004163	0	0	1	1	1	0	0	0	0	3
OG0004164	0	0	1	1	1	0	0	0	0	3
OG0004165	0	0	1	0	1	0	0	1	0	3
OG0004166	0	0	1	0	1	0	0	1	0	3
OG0004167	0	0	1	1	1	0	0	0	0	3
OG0004168	0	0	1	1	1	0	0	0	0	3
OG0004169	0	0	1	1	1	0	0	0	0	3
OG0004170	0	0	1	1	1	0	0	0	0	3
OG0004171	0	0	1	0	1	0	1	0	0	3
OG0004172	0	0	1	0	1	0	1	0	0	3
OG0004173	0	0	1	0	1	1	0	0	0	3
OG0004174	0	0	1	0	1	0	0	1	0	3
OG0004175	0	0	1	1	1	0	0	0	0	3
OG0004176	0	0	1	0	1	0	0	1	0	3
OG0004177	0	0	1	1	1	0	0	0	0	3
OG0004178	0	0	1	0	1	1	0	0	0	3
OG0004179	0	0	1	0	1	0	0	1	0	3
OG0004180	0	0	1	1	1	0	0	0	0	3
OG0004181	0	0	1	0	1	0	1	0	0	3
OG0004182	0	0	1	0	1	0	0	1	0	3
OG0004183	0	0	1	0	1	0	0	1	0	3
OG0004184	0	0	1	1	1	0	0	0	0	3
OG0004185	0	0	1	1	1	0	0	0	0	3
OG0004186	0	0	1	1	1	0	0	0	0	3
OG0004187	0	0	1	0	1	0	0	0	1	3
OG0004188	0	0	1	0	1	0	1	0	0	3
OG0004189	0	0	1	1	1	0	0	0	0	3
OG0004190	0	0	1	0	1	0	0	1	0	3
OG0004191	0	0	1	0	1	0	0	1	0	3
OG0004192	0	0	1	0	1	0	1	0	0	3
OG0004193	0	0	1	1	1	0	0	0	0	3
OG0004194	0	0	1	0	1	0	0	1	0	3
OG0004195	0	0	1	0	1	0	0	1	0	3
OG0004196	0	0	1	1	1	0	0	0	0	3
OG0004197	0	0	1	0	1	0	0	1	0	3
OG0004198	0	0	1	0	1	0	0	1	0	3
OG0004199	0	0	1	0	1	0	0	1	0	3
OG0004200	0	0	1	0	1	0	0	1	0	3
OG0004201	0	0	1	0	1	0	0	1	0	3
OG0004202	0	0	1	0	1	0	0	1	0	3
OG0004203	0	0	1	0	0	0	0	2	0	3
OG0004204	0	0	1	1	0	1	0	0	0	3
OG0004205	0	0	1	0	1	0	0	1	0	3
OG0004206	0	0	1	0	1	0	1	0	0	3
OG0004207	0	0	1	1	1	0	0	0	0	3
OG0004208	0	0	1	0	1	0	1	0	0	3
OG0004209	0	0	1	1	1	0	0	0	0	3
OG0004210	0	0	1	0	1	1	0	0	0	3
OG0004211	0	0	1	0	1	0	0	1	0	3
OG0004212	0	0	1	0	1	0	1	0	0	3
OG0004213	0	0	1	0	1	0	1	0	0	3
OG0004214	0	0	1	1	1	0	0	0	0	3
OG0004215	0	0	1	0	1	0	0	1	0	3
OG0004216	0	0	1	1	1	0	0	0	0	3
OG0004217	0	0	1	1	1	0	0	0	0	3
OG0004218	0	0	1	1	1	0	0	0	0	3
OG0004219	0	0	1	1	1	0	0	0	0	3
OG0004220	0	0	1	1	1	0	0	0	0	3
OG0004221	0	0	1	0	1	0	0	1	0	3
OG0004222	0	0	1	1	1	0	0	0	0	3
OG0004223	0	0	1	0	1	1	0	0	0	3
OG0004224	0	0	1	0	1	0	0	1	0	3
OG0004225	0	0	1	0	1	0	0	1	0	3
OG0004226	0	0	1	0	1	0	0	1	0	3
OG0004227	0	0	1	0	1	0	0	1	0	3
OG0004228	0	0	1	0	1	0	0	1	0	3
OG0004229	0	0	1	0	1	0	0	1	0	3
OG0004230	0	0	1	0	1	0	0	1	0	3
OG0004231	0	0	1	0	1	0	0	1	0	3
OG0004232	0	0	1	0	1	0	0	1	0	3
OG0004233	0	0	1	0	1	0	0	1	0	3
OG0004234	0	0	1	0	1	1	0	0	0	3
OG0004235	0	0	1	0	1	0	0	1	0	3
OG0004236	0	0	2	0	1	0	0	0	0	3
OG0004237	0	0	1	1	1	0	0	0	0	3
OG0004238	0	0	1	0	1	0	0	1	0	3
OG0004239	0	0	1	0	1	0	0	1	0	3
OG0004240	0	0	1	1	1	0	0	0	0	3
OG0004241	0	0	1	0	1	0	1	0	0	3
OG0004242	0	0	1	0	1	0	0	1	0	3
OG0004243	0	0	1	1	1	0	0	0	0	3
OG0004244	0	0	1	0	1	1	0	0	0	3
OG0004245	0	0	1	0	1	1	0	0	0	3
OG0004246	0	0	1	0	1	1	0	0	0	3
OG0004247	0	0	1	0	1	1	0	0	0	3
OG0004248	0	0	1	0	1	0	0	0	1	3
OG0004249	0	0	1	0	1	0	1	0	0	3
OG0004250	0	0	1	1	1	0	0	0	0	3
OG0004251	0	0	1	0	1	0	1	0	0	3
OG0004252	0	0	1	0	1	1	0	0	0	3
OG0004253	0	0	1	0	1	1	0	0	0	3
OG0004254	0	0	1	0	1	1	0	0	0	3
OG0004255	0	0	1	0	1	1	0	0	0	3
OG0004256	0	0	1	0	1	1	0	0	0	3
OG0004257	0	0	1	0	1	0	0	1	0	3
OG0004258	0	0	1	1	1	0	0	0	0	3
OG0004259	0	0	1	1	1	0	0	0	0	3
OG0004260	0	0	0	2	0	0	0	0	1	3
OG0004261	0	0	0	2	0	0	1	0	0	3
OG0004262	0	0	0	1	2	0	0	0	0	3
OG0004263	0	0	0	1	0	0	1	1	0	3
OG0004264	0	0	0	2	0	1	0	0	0	3
OG0004265	0	0	0	1	0	0	1	1	0	3
OG0004266	0	0	0	1	0	0	1	1	0	3
OG0004267	0	0	0	1	0	0	1	1	0	3
OG0004268	0	0	0	1	0	0	1	1	0	3
OG0004269	0	0	0	1	0	0	1	1	0	3
OG0004270	0	0	0	1	0	1	1	0	0	3
OG0004271	0	0	0	1	0	1	1	0	0	3
OG0004272	0	0	0	1	0	1	0	0	1	3
OG0004273	0	0	0	1	0	1	0	0	1	3
OG0004274	0	0	0	1	0	1	0	0	1	3
OG0004275	0	0	0	1	0	1	0	0	1	3
OG0004276	0	0	0	2	0	0	1	0	0	3
